emp_id,name,age,gender,department,salary,experience,city,join_date
3112,John,58,FEMALE,Sales,60541,7,Kolkata,28-10-2021
980,Mike,-5,Mle,IT,117813,-1,Delhi,21-06-2019
810,David,48,female,Hr,90091,-1,Bangalore,29-09-2017
2098,Raj,150,MALE,Sales,-5000,5,Kolkata,10-03-2021
2274,Bob,63,Female,Finance,-5000,1,Bangalore,26-09-2017
3910,Chris,150,Male,IT ,103087,-1,Mumbai,16-12-2019
684,Anna,28,MALE,Unknown,59316,-1,Mumbai,28-01-2023
3627,Mike,150,Mle,IT,-5000,-1,Unknown,29-01-2022
1447,David,-5,female,Marketing,54629,-1,Kolkata,07-01-2022
3605,Eva,64,Mle,IT,-5000,15,Chennai,26-09-2015
3540,Lisa,-5,FEMALE,Hr,43941,3,Bangalore,12-06-2018
4111,Lisa,150,Mle,HR,-5000,19,Chennai,19-08-2018
1282,Mike,-5,male,Finance,99970,-1,MUMBAI,29-09-2023
2207,Rina,-5,female,IT ,-5000,-1,delhi,17-01-2020
2524,Neha,-5,Femal,IT,-5000,-1,delhi,30-03-2022
1147,Chris,-5,Male,Sales,-5000,-1,Delhi,11-08-2018
3503,Arjun,150,MALE,Sales,-5000,8,Mumbai,22-09-2017
1315,David,-5,Mle,IT,-5000,15,Kolkata,21-10-2021
3073,Alice,22,FEMALE,Marketing,-5000,-1,Mumbai,16-04-2020
1101,Bob,150,Femal,Finance,-5000,18,Mumbai,01-12-2019
2009,David,150,female,Hr,-5000,0,Mumbai,06-10-2024
2572,Sara,-5,MALE,Finance,-5000,-1,delhi,26-09-2018
1631,Tom,150,Male,Finance,-5000,-1,Unknown,14-12-2023
394,Alice,-5,Male, finance,-5000,-1,Kolkata,12-06-2021
2735,Bob,63,Female,Hr,34723,16,Unknown,03-11-2021
1564,Bob,150,Femal,Marketing,-5000,-1,Mumbai,14-01-2017
2784,Chris,150,Femal,IT,-5000,-1,Delhi,04-02-2015
1846,David,43,female,Sales,-5000,-1,Bangalore,20-08-2023
2906,Sam,28,MALE,Marketing,43800,0,Chennai,21-01-2021
2856,Bob,-5,MALE,Sales,-5000,-1,Kolkata,12-08-2017
1780,Sara,17,Mle,HR,69166,14,MUMBAI,21-07-2015
3661,Chris,41,MALE, finance,97360,2,Mumbai,29-10-2016
1718,Eva,150,FEMALE,IT ,74411,6,delhi,11-05-2020
2092,Eva,45,Male, finance,-5000,-1,delhi,23-06-2018
535,Neha,150,female,Sales,111909,-1,Unknown,06-03-2015
2251,David,18,MALE,Finance,94000,4,Chennai,18-10-2022
3849,Alice,150,MALE,Marketing,-5000,-1,Chennai,16-12-2016
4249,Sam,150,male,IT ,34338,-1,Bangalore,07-06-2018
3307,Sara,-5,FEMALE,IT,-5000,-1,Delhi,30-03-2023
1183,Neha,150,Femal,Hr,42248,3,delhi,01-07-2017
755,Neha,20,Mle,Unknown,-5000,4,Kolkata,04-05-2020
3847,Tom,-5,FEMALE,HR,-5000,18,Chennai,17-06-2017
4217,Sam,67,MALE,HR,117410,-1,Mumbai,20-10-2017
1854,Tom,150,female,IT ,-5000,-1,Chennai,05-09-2018
3458,Sara,58,Male, finance,102821,6,Delhi,08-08-2016
280,Rina,-5,FEMALE,IT,-5000,-1,Bangalore,19-01-2022
3324,Chris,-5,female,Hr,77653,-1,delhi,02-02-2017
2092,David,-5,Mle,HR,-5000,-1,Mumbai,08-10-2023
2994,Neha,57,male,HR,-5000,3,Kolkata,01-06-2016
2848,Lisa,-5,Female,Hr,-5000,16,Chennai,02-06-2024
1818,John,150,FEMALE,Hr,98765,18,delhi,18-01-2021
1888,Raj,39,Female,Finance,103218,-1,Bangalore,14-02-2018
401,Arjun,-5,Femal,Unknown,-5000,-1,Delhi,03-11-2015
2059,Lisa,150,Female,IT,-5000,4,Unknown,22-03-2024
1313,Rina,41,Femal, finance,97518,-1,Mumbai,15-07-2017
2263,Sam,41,male,Sales,78114,-1,Delhi,21-02-2022
961,Lisa,49,Mle,Sales,-5000,9,Unknown,21-09-2016
577,David,33,Femal,Marketing,-5000,13,Unknown,04-07-2023
2385,Rina,49,Female,IT ,-5000,-1,Delhi,26-02-2022
862,Tom,150,female,Marketing,-5000,-1,delhi,07-12-2015
106,Eva,-5,MALE,Unknown,-5000,8,Unknown,15-04-2021
3079,Arjun,150,Female,HR,95448,3,delhi,04-07-2021
3456,Arjun,150,Male,IT ,-5000,14,MUMBAI,13-02-2024
3538,John,150,male,IT,-5000,-1,MUMBAI,29-12-2023
233,Chris,-5,FEMALE,IT ,66186,-1,Delhi,22-08-2018
3754,Tom,65,MALE,Hr,-5000,-1,Chennai,21-06-2024
4095,Bob,-5,MALE,IT ,60086,-1,delhi,21-12-2021
4074,Raj,-5,MALE,Marketing,-5000,-1,Unknown,20-01-2019
1305,Raj,36,Female,Sales,-5000,-1,Chennai,19-06-2019
623,Mike,21,Femal,Marketing,-5000,-1,MUMBAI,28-06-2016
3156,Eva,150,female,HR,62445,14,Bangalore,22-02-2021
1270,Tom,-5,MALE,Sales,52158,14,Chennai,20-02-2015
2432,Rina,150,Mle,Unknown,74332,13,MUMBAI,13-01-2022
3172,Tom,-5,female, finance,-5000,-1,delhi,12-11-2015
1102,David,150,MALE,Hr,95885,-1,delhi,05-03-2016
1867,Sara,150,MALE,Unknown,55275,-1,Unknown,17-08-2021
3574,Bob,26,Mle,Hr,105233,-1,Chennai,19-09-2015
2904,Bob,-5,female,IT,-5000,13,MUMBAI,31-05-2017
3704,Lisa,150,female,IT ,-5000,-1,Delhi,01-11-2021
434,Sara,53,Female,HR,-5000,5,Bangalore,29-09-2021
1470,Raj,150,Mle,HR,63488,-1,MUMBAI,10-01-2024
3339,Arjun,-5,male,IT ,43984,-1,Chennai,06-12-2022
3526,Tom,47,male,Marketing,72615,-1,Mumbai,23-10-2018
3701,Eva,-5,Male,IT,93023,11,Chennai,08-01-2015
4335,John,-5,Femal,Marketing,-5000,2,Bangalore,20-02-2022
4082,Raj,50,FEMALE,HR,109545,-1,Chennai,30-12-2024
3611,Raj,48,Mle,IT,101537,17,Kolkata,08-04-2018
883,Sara,59,male,HR,85228,19,delhi,06-02-2020
4490,Arjun,-5,Female,Hr,-5000,-1,Chennai,07-09-2017
4021,Mike,-5,Male,IT ,-5000,18,Mumbai,10-06-2022
2626,Arjun,150,MALE,Marketing,61984,14,Kolkata,09-01-2022
3493,Arjun,-5,Female,Unknown,-5000,-1,Unknown,02-11-2021
3186,Lisa,-5,Male,Hr,25456,-1,Chennai,10-03-2022
2570,Alice,50,Male,Marketing,70449,11,MUMBAI,14-04-2023
4165,Raj,-5,Male,Sales,-5000,5,delhi,26-10-2015
1668,Anna,150,Male,IT,70002,-1,Delhi,11-09-2017
2710,Raj,40,FEMALE, finance,25866,4,Kolkata,21-11-2024
3464,Lisa,150,female, finance,110476,-1,MUMBAI,13-02-2018
1553,Anna,150,Male, finance,-5000,4,Mumbai,24-02-2022
938,Eva,-5,Female,Finance,-5000,-1,MUMBAI,12-03-2018
4394,Lisa,150,female,HR,119744,12,Mumbai,22-03-2021
4080,Mike,150,Male,Unknown,82759,3,Delhi,05-05-2024
3180,Raj,150,Female,Sales,-5000,14,Unknown,11-09-2021
337,Mike,65,FEMALE,IT,94553,-1,Kolkata,19-12-2016
2869,Chris,150,Male, finance,69811,9,Bangalore,23-01-2017
1593,David,150,Mle,IT,77741,-1,Chennai,10-08-2016
4483,David,19,Female, finance,87901,19,delhi,26-02-2019
315,Sam,150,MALE,IT,69966,18,MUMBAI,15-08-2023
981,Rina,150,Male,Hr,29689,-1,MUMBAI,02-03-2018
3169,Chris,63,Mle,Marketing,-5000,15,Unknown,06-01-2021
2951,Rina,-5,male, finance,53713,11,MUMBAI,13-01-2024
2457,Sam,-5,Femal,Hr,-5000,-1,Bangalore,21-07-2019
3450,Neha,150,Mle,Unknown,-5000,-1,delhi,18-06-2022
3268,Sam,150,MALE,Sales,48437,18,delhi,12-03-2020
4491,Neha,150,female,Sales,71488,15,Unknown,15-05-2018
3377,Alice,28,FEMALE,Hr,-5000,-1,Chennai,20-12-2019
196,Mike,150,male,Marketing,117776,-1,Bangalore,09-09-2016
3370,David,45,male,Unknown,61446,3,Mumbai,29-03-2015
72,Alice,37,FEMALE,IT ,46608,-1,Mumbai,26-01-2019
2585,Chris,-5,male,Marketing,59746,17,Chennai,30-10-2016
3402,Eva,150,Femal,Finance,-5000,8,Mumbai,12-06-2022
1202,Chris,22,male, finance,-5000,15,Delhi,28-07-2021
2969,Chris,150,male,Unknown,-5000,-1,delhi,15-12-2015
3031,Bob,27,female, finance,39593,-1,Kolkata,23-12-2022
681,Sara,-5,Male, finance,-5000,8,Kolkata,01-11-2020
193,Anna,36,Male,Sales,-5000,-1,MUMBAI,14-10-2018
332,Tom,150,Mle,HR,63636,4,Delhi,24-05-2018
3119,Mike,-5,Femal,IT,-5000,-1,delhi,03-01-2024
4200,Neha,150,FEMALE,Finance,-5000,17,Unknown,27-02-2018
2185,Bob,150,Female,IT ,86688,0,Mumbai,22-09-2017
610,Raj,39,male,Sales,31453,0,delhi,04-10-2024
577,Sam,150,Mle,IT ,107154,19,Delhi,24-11-2022
1137,Mike,63,male,HR,114143,-1,Bangalore,11-05-2017
410,Bob,-5,MALE,Unknown,-5000,19,Unknown,25-03-2018
502,Chris,150,Male,HR,43049,8,Bangalore,07-11-2022
1016,Bob,28,FEMALE,Sales,-5000,-1,MUMBAI,06-09-2020
2339,Mike,-5,FEMALE,Sales,89540,-1,Kolkata,17-06-2023
1322,Bob,19,Mle,IT ,116064,-1,Mumbai,23-07-2022
3654,John,150,Female,IT ,-5000,19,Kolkata,26-02-2023
2614,Chris,150,Mle,IT ,-5000,-1,Bangalore,23-07-2017
1398,Alice,-5,Femal,Unknown,-5000,-1,Unknown,27-01-2020
1251,Sam,-5,Femal,IT,-5000,12,MUMBAI,06-02-2019
115,Neha,150,male,Finance,97717,6,Delhi,22-05-2019
3869,Sam,-5,MALE,IT,-5000,-1,Kolkata,21-07-2017
1557,Anna,150,Mle, finance,77030,15,delhi,10-03-2016
549,David,-5,female,Finance,-5000,-1,Unknown,23-02-2015
2524,Raj,150,female, finance,100167,19,Kolkata,29-10-2018
3059,Sam,150,Mle,HR,-5000,-1,Bangalore,07-05-2017
2673,Rina,150,Mle,Marketing,-5000,-1,Bangalore,04-06-2016
2637,Rina,150,MALE,Sales,-5000,-1,Mumbai,23-04-2019
1216,David,150,Mle,Unknown,-5000,-1,MUMBAI,20-09-2023
1583,Tom,61,FEMALE,IT,82094,7,delhi,29-12-2018
3954,Sam,-5,FEMALE,Unknown,61178,20,Mumbai,25-04-2018
497,Mike,150,female,Sales,-5000,-1,Kolkata,16-04-2017
1181,Lisa,17,Femal,HR,-5000,-1,MUMBAI,24-03-2021
1286,Chris,-5,Female,Marketing,-5000,-1,Kolkata,29-10-2016
1053,David,17,Male,IT ,-5000,11,delhi,30-04-2024
3073,John,-5,FEMALE, finance,-5000,19,Kolkata,20-08-2018
323,Alice,150,male,Unknown,28372,4,Mumbai,11-11-2020
1339,Rina,-5,FEMALE,IT ,-5000,10,Unknown,29-06-2019
4466,Alice,-5,Femal,Finance,91840,-1,Chennai,17-04-2016
2137,Rina,31,Male,IT,104266,15,Delhi,16-06-2017
1906,Sam,150,FEMALE,IT ,-5000,-1,Unknown,07-04-2015
3400,Bob,18,Male,Sales,-5000,-1,Mumbai,10-07-2021
3016,Raj,41,male,Hr,-5000,-1,MUMBAI,16-10-2016
1652,Tom,37,FEMALE,Marketing,71463,-1,Unknown,29-04-2015
3650,Arjun,29,Female,IT,70784,6,Kolkata,04-05-2024
1756,Lisa,-5,Male,Sales,-5000,6,Kolkata,20-02-2015
1773,Raj,37,Mle, finance,-5000,-1,Chennai,06-07-2020
3934,Lisa,150,MALE,HR,100788,0,Delhi,11-08-2024
92,Tom,-5,Mle, finance,115518,3,delhi,31-05-2017
1563,Neha,-5,Female,Marketing,74720,9,Mumbai,22-05-2018
1162,Tom,45,Female,IT,82456,0,Mumbai,16-02-2023
1924,Chris,150,female,Marketing,-5000,2,Bangalore,24-09-2015
3257,Arjun,17,Mle, finance,-5000,5,Delhi,13-05-2022
517,Tom,-5,Mle,Sales,55033,8,Bangalore,25-09-2022
3670,John,57,Femal,Hr,-5000,7,Kolkata,31-01-2019
725,Sara,-5,male,IT ,-5000,17,delhi,31-03-2023
2841,Neha,150,Femal,IT ,-5000,9,Unknown,30-07-2022
4443,Neha,-5,Female,Marketing,-5000,-1,Unknown,15-06-2023
4418,Raj,-5,male,IT ,90806,18,Bangalore,31-03-2024
3247,Bob,-5,Female,Hr,91302,16,Delhi,09-11-2017
1350,Rina,150,FEMALE,Unknown,-5000,-1,MUMBAI,16-06-2017
2877,Neha,60,MALE,Unknown,40408,0,Unknown,14-08-2016
592,Lisa,-5,female,Sales,91036,6,Delhi,08-05-2015
2424,Eva,29,Female,HR,-5000,-1,delhi,02-06-2022
3302,John,150,female,IT ,-5000,-1,MUMBAI,11-12-2021
3920,Alice,-5,Male,Unknown,-5000,-1,Unknown,28-08-2024
3144,Eva,150,FEMALE,Unknown,-5000,-1,Mumbai,29-04-2020
2066,Bob,21,Female,Unknown,-5000,-1,Delhi,15-08-2018
2538,Chris,150,Femal,HR,21349,18,Unknown,11-10-2015
4113,Raj,-5,Femal,Hr,105682,8,Unknown,13-12-2016
3701,Lisa,70,Male,Marketing,-5000,13,Chennai,22-05-2024
630,Mike,-5,MALE,IT,70764,12,Kolkata,18-01-2017
1831,David,150,Mle,Sales,-5000,3,Chennai,24-07-2016
1082,John,-5,FEMALE, finance,-5000,20,MUMBAI,24-04-2020
275,Tom,150,Femal,HR,28542,-1,Unknown,02-07-2019
4155,Rina,24,Male,Finance,31321,-1,delhi,01-04-2021
2155,Anna,150,male, finance,35184,7,Chennai,15-05-2018
1092,Arjun,-5,Male,Hr,21594,-1,Delhi,27-05-2018
1123,David,-5,MALE,Sales,-5000,-1,Bangalore,10-02-2016
1413,Arjun,150,Female,Finance,107435,16,Mumbai,10-05-2020
4206,Bob,52,MALE, finance,-5000,-1,MUMBAI,02-09-2015
3538,Alice,-5,Male,Sales,-5000,-1,Bangalore,25-05-2023
1044,Anna,150,Femal,Finance,-5000,15,MUMBAI,22-09-2021
254,Neha,150,Female,Finance,104069,-1,MUMBAI,24-02-2018
3806,David,150,FEMALE,Marketing,-5000,12,Unknown,12-10-2018
746,Anna,150,Female,Marketing,-5000,-1,Bangalore,06-07-2018
2656,Rina,52,FEMALE,Marketing,-5000,-1,Kolkata,16-12-2017
3473,Mike,150,male,Marketing,-5000,-1,Bangalore,13-12-2023
3791,Raj,150,female,Sales,-5000,-1,delhi,03-10-2017
3209,Anna,-5,Mle,Hr,64747,8,Kolkata,24-05-2016
3085,Arjun,16,MALE,Marketing,-5000,-1,MUMBAI,26-03-2017
2177,Alice,150,Mle,HR,-5000,-1,Mumbai,26-07-2016
1484,Eva,39,Male,HR,56353,-1,Chennai,16-10-2023
786,Neha,29,Male,IT,-5000,-1,Kolkata,27-10-2019
1972,Rina,150,female,Hr,66340,4,delhi,20-07-2023
1802,Raj,-5,MALE,Hr,100779,5,Kolkata,29-01-2024
3984,Eva,22,Femal,Sales,-5000,19,Chennai,21-06-2017
2290,Eva,16,female, finance,-5000,14,Bangalore,16-02-2016
672,Neha,-5,Mle,Finance,-5000,-1,Delhi,26-01-2021
2226,Mike,-5,Femal,Hr,-5000,-1,MUMBAI,26-05-2024
3623,Mike,39,Female, finance,-5000,6,delhi,17-12-2018
3319,Tom,150,female,Sales,-5000,0,Mumbai,27-01-2020
180,Arjun,-5,FEMALE, finance,-5000,-1,MUMBAI,02-01-2016
3583,Tom,38,female,IT ,-5000,5,Bangalore,28-07-2024
4237,Mike,70,Femal,IT ,26288,2,Mumbai,25-11-2021
411,Tom,150,female,Unknown,-5000,-1,Kolkata,07-10-2024
1524,Rina,-5,male,Hr,28752,2,Chennai,26-03-2018
4489,Anna,43,MALE,IT,45609,2,Kolkata,01-03-2024
1465,Eva,-5,FEMALE,Finance,40017,7,delhi,04-08-2024
1408,Tom,48,Male, finance,37688,-1,Chennai,29-06-2024
1084,Rina,-5,female,Unknown,-5000,5,Bangalore,25-10-2016
347,Bob,40,Male,Marketing,-5000,-1,Unknown,05-04-2022
4258,Sara,150,Femal,Marketing,-5000,-1,Chennai,10-01-2024
299,Mike,150,FEMALE,Marketing,-5000,-1,Kolkata,11-03-2019
196,David,47,Male,Sales,77086,14,Kolkata,12-06-2019
2003,Sam,17,Mle,Marketing,-5000,-1,delhi,23-11-2024
1677,Chris,-5,Male,Sales,39075,-1,Delhi,06-12-2018
3811,Arjun,-5,Female,Marketing,-5000,-1,Mumbai,14-12-2018
2716,Mike,150,male,IT,33277,-1,Delhi,12-04-2015
4174,Mike,150,FEMALE,IT,-5000,-1,delhi,21-12-2021
2676,Lisa,39,Female,Unknown,-5000,13,Mumbai,20-09-2016
3096,David,150,Mle,Marketing,38868,6,MUMBAI,03-02-2018
3231,Rina,18,female,IT,37424,13,MUMBAI,19-12-2023
1243,Neha,150,female,Sales,20074,5,Kolkata,26-02-2023
3954,Bob,-5,male,Unknown,34973,-1,delhi,16-07-2024
3842,Tom,150,FEMALE,IT ,89036,-1,Bangalore,15-07-2017
183,Neha,-5,FEMALE,Hr,-5000,12,Kolkata,28-12-2023
2111,Eva,68,MALE,Sales,-5000,4,delhi,18-08-2019
3276,Neha,-5,female,HR,51784,-1,Mumbai,10-09-2023
2572,Alice,-5,Femal,Finance,-5000,-1,delhi,29-04-2016
2524,Rina,-5,Femal,Sales,-5000,-1,Bangalore,05-11-2021
1351,David,150,FEMALE, finance,30863,2,Delhi,06-09-2016
4427,Neha,47,male,IT,-5000,5,Chennai,08-04-2018
3005,Sara,150,Female,IT,-5000,10,Delhi,15-07-2021
675,Alice,55,MALE,Finance,-5000,-1,Kolkata,25-11-2021
4310,Bob,150,female,Finance,-5000,-1,Chennai,20-03-2022
4218,Eva,150,MALE,Marketing,-5000,10,Unknown,01-02-2024
3707,Sara,-5,female, finance,74784,-1,Bangalore,12-09-2017
3779,Sam,61,Male,HR,27700,4,Unknown,31-05-2016
1224,Bob,-5,FEMALE,Sales,-5000,-1,Mumbai,24-03-2022
2479,Mike,150,Male,IT ,-5000,-1,Mumbai,20-07-2015
258,Tom,40,Mle,Unknown,-5000,-1,Chennai,24-02-2024
2679,Neha,-5,male,IT,-5000,13,Unknown,26-10-2024
2741,Sam,18,MALE,Hr,-5000,8,Chennai,08-09-2019
315,John,-5,FEMALE,IT ,64194,-1,Bangalore,14-05-2017
1211,David,150,female,Hr,71208,13,Unknown,24-01-2023
4483,Lisa,-5,Male,Marketing,63595,13,Unknown,20-04-2024
3419,Chris,150,MALE,IT ,97449,-1,Kolkata,30-12-2024
318,Rina,150,female, finance,54782,16,Delhi,27-06-2017
3681,Rina,41,Femal,IT,-5000,-1,Delhi,17-08-2020
2509,Alice,150,MALE,Hr,-5000,3,MUMBAI,15-04-2021
2692,Raj,150,MALE,IT,-5000,-1,Bangalore,19-05-2020
170,Eva,150,female,Finance,-5000,-1,Chennai,13-10-2019
1672,Raj,39,female,Marketing,91082,2,Mumbai,26-07-2024
28,Rina,-5,male,HR,-5000,-1,Mumbai,25-05-2020
2280,Bob,38,FEMALE,Finance,70840,-1,Delhi,15-12-2021
708,Bob,26,FEMALE,Finance,88430,-1,Delhi,25-10-2018
3189,Neha,150,Femal,Sales,41957,-1,Mumbai,09-05-2023
1858,Anna,-5,Femal,IT ,-5000,6,Delhi,30-01-2020
1541,John,-5,Male,IT ,-5000,13,delhi,31-08-2024
3797,Bob,24,Female,Finance,-5000,-1,Mumbai,03-01-2022
267,David,-5,Femal,Marketing,25103,-1,Chennai,21-10-2022
2116,Arjun,-5,FEMALE, finance,-5000,-1,Kolkata,14-04-2023
2457,Neha,17,female,IT ,44218,4,delhi,09-04-2016
780,Tom,-5,FEMALE,HR,43936,18,Bangalore,21-07-2015
2266,Lisa,150,Female,Hr,-5000,-1,Mumbai,12-07-2019
334,Lisa,42,FEMALE,Marketing,117136,4,Mumbai,06-08-2021
33,Eva,46,Mle,IT ,73213,8,Bangalore,02-12-2015
2737,Raj,150,Female,IT,81645,4,Bangalore,29-07-2019
44,Tom,150,MALE,Unknown,91770,-1,Bangalore,16-11-2021
3183,Mike,150,female,IT ,-5000,-1,Kolkata,08-01-2018
2041,Eva,-5,female,Unknown,20190,12,Kolkata,02-10-2022
1051,Raj,150,Female,Sales,37360,7,Delhi,15-03-2023
592,Arjun,24,female,HR,95310,20,Mumbai,22-04-2024
113,Neha,-5,MALE,Unknown,38924,20,delhi,24-08-2018
3368,Arjun,150,female,Unknown,106916,20,Bangalore,14-05-2019
2894,Mike,150,MALE,Unknown,-5000,13,Kolkata,13-01-2015
3550,Chris,26,Male,Unknown,-5000,-1,Mumbai,18-11-2024
2353,Sam,-5,male, finance,-5000,16,Unknown,25-11-2018
2484,Rina,44,female,Unknown,-5000,-1,Bangalore,30-11-2019
1094,John,65,Mle, finance,48688,-1,delhi,08-11-2020
2088,Eva,150,female, finance,22660,18,Bangalore,04-03-2018
2066,Rina,150,male,Unknown,89248,4,delhi,14-08-2023
3439,David,-5,MALE,Finance,-5000,-1,Kolkata,29-07-2021
1635,Arjun,150,FEMALE,HR,-5000,19,Bangalore,23-08-2018
376,David,-5,MALE,Hr,-5000,-1,Delhi,26-09-2022
625,Eva,52,MALE, finance,25751,-1,Mumbai,25-02-2016
4494,Chris,61,MALE,Sales,-5000,3,Kolkata,17-02-2015
3352,Eva,150,Mle,Sales,-5000,7,Mumbai,12-01-2024
2051,Rina,-5,female,Hr,41893,15,MUMBAI,14-12-2024
2710,Eva,150,MALE,Marketing,-5000,-1,Unknown,28-03-2021
1346,John,63,Male,Marketing,45237,5,Delhi,20-03-2023
1470,Mike,68,MALE,Finance,-5000,-1,Bangalore,08-12-2021
1102,Alice,150,MALE,IT ,-5000,13,Mumbai,07-05-2024
1304,Anna,40,male,IT ,24604,13,Mumbai,29-07-2023
1291,Mike,20,Femal,HR,76966,-1,delhi,09-12-2024
3712,Raj,150,MALE,Unknown,75690,-1,Kolkata,17-07-2018
2132,Mike,62,MALE, finance,-5000,-1,Mumbai,22-10-2024
945,Sam,19,Female,Hr,-5000,20,Delhi,22-10-2020
1473,Rina,67,MALE,IT,86639,7,delhi,20-11-2020
4404,Bob,-5,FEMALE,Hr,37849,-1,Unknown,14-07-2024
1682,Sam,67,Female,Hr,-5000,-1,Mumbai,10-04-2023
2637,Chris,150,female,IT ,23926,0,Delhi,04-09-2024
249,Bob,36,Female,HR,110171,15,Unknown,15-10-2023
4416,Sara,150,Male,Finance,-5000,12,Kolkata,10-06-2023
2394,Tom,26,male,Hr,-5000,15,Chennai,20-12-2016
2368,Alice,-5,Mle,IT,-5000,14,Delhi,20-09-2021
401,John,-5,MALE, finance,-5000,-1,Kolkata,11-12-2020
1229,Arjun,150,Female,Sales,74129,8,delhi,22-02-2019
402,Sara,35,Femal,IT,92422,-1,Delhi,24-07-2019
1704,Rina,150,Mle,IT ,22227,4,Delhi,01-01-2018
385,Eva,-5,Female,Hr,89375,-1,Chennai,20-02-2021
3881,Anna,150,MALE, finance,114133,16,MUMBAI,01-01-2018
1985,Sam,59,male, finance,-5000,-1,MUMBAI,03-05-2018
1300,John,-5,male,IT ,-5000,6,Kolkata,23-09-2023
2064,Bob,45,Femal,Marketing,-5000,-1,delhi,01-07-2023
2381,Alice,-5,MALE,IT ,64555,9,Delhi,01-07-2022
694,Anna,-5,Femal,Marketing,58089,7,delhi,15-09-2017
4104,Raj,-5,FEMALE,Finance,81037,10,Kolkata,14-09-2022
472,Lisa,31,MALE,Sales,66538,-1,delhi,27-11-2024
1001,Arjun,62,male,HR,31804,-1,Unknown,02-02-2023
1014,Alice,54,MALE,HR,102689,15,Chennai,17-07-2019
2647,Rina,-5,Male,HR,-5000,-1,Mumbai,06-03-2020
4102,Neha,150,Male,IT,44225,0,Mumbai,02-10-2018
3400,Eva,51,Male,Sales,-5000,-1,Unknown,16-12-2017
2324,Eva,-5,Male,Sales,-5000,-1,Chennai,07-12-2024
475,Bob,150,Female,HR,-5000,-1,Bangalore,05-08-2017
3253,Anna,37,male, finance,45520,5,Chennai,29-10-2015
1968,Chris,-5,FEMALE, finance,30059,8,Kolkata,16-06-2016
4258,Neha,63,FEMALE,IT,64235,-1,MUMBAI,19-11-2019
380,Eva,150,male, finance,22355,6,Bangalore,19-01-2019
3200,Arjun,54,Male, finance,-5000,-1,Bangalore,14-02-2016
1438,Mike,-5,FEMALE,IT,76333,13,Unknown,09-01-2022
3976,Neha,150,male,Sales,-5000,9,Mumbai,18-09-2017
2491,John,150,Mle,Sales,-5000,-1,Chennai,27-07-2019
378,Mike,150,FEMALE,HR,26999,-1,Delhi,16-10-2021
390,Sara,150,Female,Marketing,57455,-1,Kolkata,15-07-2021
1357,Arjun,150,Femal, finance,-5000,-1,Mumbai,20-12-2024
4278,Lisa,150,FEMALE, finance,103463,-1,Mumbai,20-04-2018
175,Lisa,150,MALE,Finance,44952,5,Kolkata,03-10-2023
1158,Neha,150,Male, finance,101555,-1,Chennai,19-06-2019
965,Chris,-5,Male,Unknown,42795,9,Bangalore,27-08-2018
2964,Rina,49,Male,Marketing,-5000,13,Chennai,18-10-2022
3557,David,150,male, finance,-5000,17,MUMBAI,31-05-2022
2180,Bob,150,Femal, finance,-5000,20,Bangalore,03-03-2015
3948,Neha,150,male,Sales,-5000,-1,Mumbai,28-10-2017
1574,Tom,150,male,Sales,-5000,-1,Delhi,01-08-2024
242,Raj,46,Male,IT,-5000,-1,MUMBAI,14-09-2015
452,Eva,-5,MALE,HR,30644,-1,Delhi,16-07-2015
543,Arjun,49,female,HR,58408,10,Unknown,29-07-2019
1452,Mike,-5,Femal,Finance,-5000,-1,Kolkata,10-03-2015
4058,Chris,150,female, finance,41274,14,MUMBAI,23-07-2023
3373,Sam,54,FEMALE,IT,92805,-1,MUMBAI,15-07-2015
1319,Bob,-5,Male, finance,-5000,2,Bangalore,10-04-2017
3719,Rina,21,FEMALE,IT ,113705,-1,MUMBAI,21-03-2016
3828,Bob,45,MALE,Finance,108871,2,Delhi,05-04-2019
923,Rina,-5,MALE,Hr,-5000,-1,Unknown,14-02-2021
2826,Arjun,23,MALE,Unknown,-5000,-1,Delhi,21-02-2023
1382,David,19,Femal,Marketing,86881,-1,Kolkata,12-03-2018
434,Rina,44,female,HR,-5000,17,Chennai,12-03-2020
4094,Raj,27,Male,Finance,103763,15,Mumbai,17-01-2022
1585,Tom,-5,male,Hr,-5000,-1,Bangalore,02-07-2023
3490,Rina,150,MALE,HR,87541,-1,MUMBAI,30-04-2015
2773,Rina,-5,Male,Unknown,-5000,12,Unknown,13-05-2020
501,Arjun,47,Femal,Hr,39207,11,MUMBAI,23-01-2021
1177,Bob,58,male,Sales,-5000,10,Mumbai,31-05-2019
2999,John,-5,Mle,HR,-5000,12,Mumbai,11-11-2020
1428,Bob,52,FEMALE, finance,79863,-1,Bangalore,28-10-2019
4439,Lisa,150,Male,Finance,36629,10,Bangalore,05-06-2022
4443,Neha,150,female,Hr,58255,-1,Mumbai,05-04-2022
689,Lisa,-5,Mle,IT,-5000,-1,Chennai,21-08-2017
4457,Arjun,-5,Mle,Sales,90683,-1,Kolkata,08-04-2019
639,Bob,150,Mle,Unknown,-5000,12,MUMBAI,02-09-2020
4074,Sam,69,FEMALE,Hr,95602,15,delhi,23-08-2022
4296,John,150,male,Sales,68323,8,delhi,22-06-2023
3197,Arjun,150,FEMALE,Unknown,94605,0,Chennai,19-02-2018
4439,Raj,150,FEMALE,IT ,-5000,-1,Unknown,28-08-2021
3229,Mike,-5,female,Finance,103663,20,Kolkata,08-11-2023
