emp_id,name,age,gender,department,salary,experience,city,join_date
92,Tom,-5,Mle, finance,115518,3,delhi,2017-05-31
1563,Neha,-5,Female,Marketing,74720,9,Mumbai,2018-05-22
1162,Tom,45,Female,IT,82456,0,Mumbai,2023-02-16
1924,Chris,150,female,Marketing,-5000,2,Bangalore,2015-09-24
3257,Arjun,17,Mle, finance,-5000,5,Delhi,2022-05-13
517,Tom,-5,Mle,Sales,55033,8,Bangalore,2022-09-25
3670,John,57,Femal,Hr,-5000,7,Kolkata,2019-01-31
725,Sara,-5,male,IT ,-5000,17,delhi,2023-03-31
2841,Neha,150,Femal,IT ,-5000,9,Unknown,2022-07-30
4443,Neha,-5,Female,Marketing,-5000,-1,Unknown,2023-06-15
4418,Raj,-5,male,IT ,90806,18,Bangalore,2024-03-31
3247,Bob,-5,Female,Hr,91302,16,Delhi,2017-11-09
1350,Rina,150,FEMALE,Unknown,-5000,-1,MUMBAI,2017-06-16
2877,Neha,60,MALE,Unknown,40408,0,Unknown,2016-08-14
592,Lisa,-5,female,Sales,91036,6,Delhi,2015-05-08
2424,Eva,29,Female,HR,-5000,-1,delhi,2022-06-02
3302,John,150,female,IT ,-5000,-1,MUMBAI,2021-12-11
3920,Alice,-5,Male,Unknown,-5000,-1,Unknown,2024-08-28
3144,Eva,150,FEMALE,Unknown,-5000,-1,Mumbai,2020-04-29
2066,Bob,21,Female,Unknown,-5000,-1,Delhi,2018-08-15
2538,Chris,150,Femal,HR,21349,18,Unknown,2015-10-11
4113,Raj,-5,Femal,Hr,105682,8,Unknown,2016-12-13
3701,Lisa,70,Male,Marketing,-5000,13,Chennai,2024-05-22
630,Mike,-5,MALE,IT,70764,12,Kolkata,2017-01-18
1831,David,150,Mle,Sales,-5000,3,Chennai,2016-07-24
1082,John,-5,FEMALE, finance,-5000,20,MUMBAI,2020-04-24
275,Tom,150,Femal,HR,28542,-1,Unknown,2019-07-02
4155,Rina,24,Male,Finance,31321,-1,delhi,2021-04-01
2155,Anna,150,male, finance,35184,7,Chennai,2018-05-15
1092,Arjun,-5,Male,Hr,21594,-1,Delhi,2018-05-27
1123,David,-5,MALE,Sales,-5000,-1,Bangalore,2016-02-10
1413,Arjun,150,Female,Finance,107435,16,Mumbai,2020-05-10
4206,Bob,52,MALE, finance,-5000,-1,MUMBAI,2015-09-02
3538,Alice,-5,Male,Sales,-5000,-1,Bangalore,2023-05-25
1044,Anna,150,Femal,Finance,-5000,15,MUMBAI,2021-09-22
254,Neha,150,Female,Finance,104069,-1,MUMBAI,2018-02-24
3806,David,150,FEMALE,Marketing,-5000,12,Unknown,2018-10-12
746,Anna,150,Female,Marketing,-5000,-1,Bangalore,2018-07-06
2656,Rina,52,FEMALE,Marketing,-5000,-1,Kolkata,2017-12-16
3473,Mike,150,male,Marketing,-5000,-1,Bangalore,2023-12-13
3791,Raj,150,female,Sales,-5000,-1,delhi,2017-10-03
3209,Anna,-5,Mle,Hr,64747,8,Kolkata,2016-05-24
3085,Arjun,16,MALE,Marketing,-5000,-1,MUMBAI,2017-03-26
2177,Alice,150,Mle,HR,-5000,-1,Mumbai,2016-07-26
1484,Eva,39,Male,HR,56353,-1,Chennai,2023-10-16
786,Neha,29,Male,IT,-5000,-1,Kolkata,2019-10-27
1972,Rina,150,female,Hr,66340,4,delhi,2023-07-20
1802,Raj,-5,MALE,Hr,100779,5,Kolkata,2024-01-29
3984,Eva,22,Femal,Sales,-5000,19,Chennai,2017-06-21
2290,Eva,16,female, finance,-5000,14,Bangalore,2016-02-16
672,Neha,-5,Mle,Finance,-5000,-1,Delhi,2021-01-26
2226,Mike,-5,Femal,Hr,-5000,-1,MUMBAI,2024-05-26
3623,Mike,39,Female, finance,-5000,6,delhi,2018-12-17
3319,Tom,150,female,Sales,-5000,0,Mumbai,2020-01-27
180,Arjun,-5,FEMALE, finance,-5000,-1,MUMBAI,2016-01-02
3583,Tom,38,female,IT ,-5000,5,Bangalore,2024-07-28
4237,Mike,70,Femal,IT ,26288,2,Mumbai,2021-11-25
411,Tom,150,female,Unknown,-5000,-1,Kolkata,2024-10-07
1524,Rina,-5,male,Hr,28752,2,Chennai,2018-03-26
4489,Anna,43,MALE,IT,45609,2,Kolkata,2024-03-01
1465,Eva,-5,FEMALE,Finance,40017,7,delhi,2024-08-04
1408,Tom,48,Male, finance,37688,-1,Chennai,2024-06-29
1084,Rina,-5,female,Unknown,-5000,5,Bangalore,2016-10-25
347,Bob,40,Male,Marketing,-5000,-1,Unknown,2022-04-05
4258,Sara,150,Femal,Marketing,-5000,-1,Chennai,2024-01-10
299,Mike,150,FEMALE,Marketing,-5000,-1,Kolkata,2019-03-11
196,David,47,Male,Sales,77086,14,Kolkata,2019-06-12
2003,Sam,17,Mle,Marketing,-5000,-1,delhi,2024-11-23
1677,Chris,-5,Male,Sales,39075,-1,Delhi,2018-12-06
3811,Arjun,-5,Female,Marketing,-5000,-1,Mumbai,2018-12-14
2716,Mike,150,male,IT,33277,-1,Delhi,2015-04-12
4174,Mike,150,FEMALE,IT,-5000,-1,delhi,2021-12-21
2676,Lisa,39,Female,Unknown,-5000,13,Mumbai,2016-09-20
3096,David,150,Mle,Marketing,38868,6,MUMBAI,2018-02-03
3231,Rina,18,female,IT,37424,13,MUMBAI,2023-12-19
1243,Neha,150,female,Sales,20074,5,Kolkata,2023-02-26
3954,Bob,-5,male,Unknown,34973,-1,delhi,2024-07-16
3842,Tom,150,FEMALE,IT ,89036,-1,Bangalore,2017-07-15
183,Neha,-5,FEMALE,Hr,-5000,12,Kolkata,2023-12-28
2111,Eva,68,MALE,Sales,-5000,4,delhi,2019-08-18
3276,Neha,-5,female,HR,51784,-1,Mumbai,2023-09-10
2572,Alice,-5,Femal,Finance,-5000,-1,delhi,2016-04-29
2524,Rina,-5,Femal,Sales,-5000,-1,Bangalore,2021-11-05
1351,David,150,FEMALE, finance,30863,2,Delhi,2016-09-06
4427,Neha,47,male,IT,-5000,5,Chennai,2018-04-08
3005,Sara,150,Female,IT,-5000,10,Delhi,2021-07-15
675,Alice,55,MALE,Finance,-5000,-1,Kolkata,2021-11-25
4310,Bob,150,female,Finance,-5000,-1,Chennai,2022-03-20
4218,Eva,150,MALE,Marketing,-5000,10,Unknown,2024-02-01
3707,Sara,-5,female, finance,74784,-1,Bangalore,2017-09-12
3779,Sam,61,Male,HR,27700,4,Unknown,2016-05-31
1224,Bob,-5,FEMALE,Sales,-5000,-1,Mumbai,2022-03-24
2479,Mike,150,Male,IT ,-5000,-1,Mumbai,2015-07-20
258,Tom,40,Mle,Unknown,-5000,-1,Chennai,2024-02-24
2679,Neha,-5,male,IT,-5000,13,Unknown,2024-10-26
2741,Sam,18,MALE,Hr,-5000,8,Chennai,2019-09-08
315,John,-5,FEMALE,IT ,64194,-1,Bangalore,2017-05-14
1211,David,150,female,Hr,71208,13,Unknown,2023-01-24
4483,Lisa,-5,Male,Marketing,63595,13,Unknown,2024-04-20
3419,Chris,150,MALE,IT ,97449,-1,Kolkata,2024-12-30
318,Rina,150,female, finance,54782,16,Delhi,2017-06-27
3681,Rina,41,Femal,IT,-5000,-1,Delhi,2020-08-17
2509,Alice,150,MALE,Hr,-5000,3,MUMBAI,2021-04-15
2692,Raj,150,MALE,IT,-5000,-1,Bangalore,2020-05-19
170,Eva,150,female,Finance,-5000,-1,Chennai,2019-10-13
1672,Raj,39,female,Marketing,91082,2,Mumbai,2024-07-26
28,Rina,-5,male,HR,-5000,-1,Mumbai,2020-05-25
2280,Bob,38,FEMALE,Finance,70840,-1,Delhi,2021-12-15
708,Bob,26,FEMALE,Finance,88430,-1,Delhi,2018-10-25
3189,Neha,150,Femal,Sales,41957,-1,Mumbai,2023-05-09
1858,Anna,-5,Femal,IT ,-5000,6,Delhi,2020-01-30
1541,John,-5,Male,IT ,-5000,13,delhi,2024-08-31
3797,Bob,24,Female,Finance,-5000,-1,Mumbai,2022-01-03
267,David,-5,Femal,Marketing,25103,-1,Chennai,2022-10-21
2116,Arjun,-5,FEMALE, finance,-5000,-1,Kolkata,2023-04-14
2457,Neha,17,female,IT ,44218,4,delhi,2016-04-09
780,Tom,-5,FEMALE,HR,43936,18,Bangalore,2015-07-21
2266,Lisa,150,Female,Hr,-5000,-1,Mumbai,2019-07-12
334,Lisa,42,FEMALE,Marketing,117136,4,Mumbai,2021-08-06
33,Eva,46,Mle,IT ,73213,8,Bangalore,2015-12-02
2737,Raj,150,Female,IT,81645,4,Bangalore,2019-07-29
44,Tom,150,MALE,Unknown,91770,-1,Bangalore,2021-11-16
3183,Mike,150,female,IT ,-5000,-1,Kolkata,2018-01-08
2041,Eva,-5,female,Unknown,20190,12,Kolkata,2022-10-02
1051,Raj,150,Female,Sales,37360,7,Delhi,2023-03-15
592,Arjun,24,female,HR,95310,20,Mumbai,2024-04-22
113,Neha,-5,MALE,Unknown,38924,20,delhi,2018-08-24
3368,Arjun,150,female,Unknown,106916,20,Bangalore,2019-05-14
2894,Mike,150,MALE,Unknown,-5000,13,Kolkata,2015-01-13
3550,Chris,26,Male,Unknown,-5000,-1,Mumbai,2024-11-18
2353,Sam,-5,male, finance,-5000,16,Unknown,2018-11-25
2484,Rina,44,female,Unknown,-5000,-1,Bangalore,2019-11-30
1094,John,65,Mle, finance,48688,-1,delhi,2020-11-08
2088,Eva,150,female, finance,22660,18,Bangalore,2018-03-04
2066,Rina,150,male,Unknown,89248,4,delhi,2023-08-14
3439,David,-5,MALE,Finance,-5000,-1,Kolkata,2021-07-29
1635,Arjun,150,FEMALE,HR,-5000,19,Bangalore,2018-08-23
376,David,-5,MALE,Hr,-5000,-1,Delhi,2022-09-26
625,Eva,52,MALE, finance,25751,-1,Mumbai,2016-02-25
4494,Chris,61,MALE,Sales,-5000,3,Kolkata,2015-02-17
3352,Eva,150,Mle,Sales,-5000,7,Mumbai,2024-01-12
2051,Rina,-5,female,Hr,41893,15,MUMBAI,2024-12-14
2710,Eva,150,MALE,Marketing,-5000,-1,Unknown,2021-03-28
1346,John,63,Male,Marketing,45237,5,Delhi,2023-03-20
1470,Mike,68,MALE,Finance,-5000,-1,Bangalore,2021-12-08
1102,Alice,150,MALE,IT ,-5000,13,Mumbai,2024-05-07
1304,Anna,40,male,IT ,24604,13,Mumbai,2023-07-29
1291,Mike,20,Femal,HR,76966,-1,delhi,2024-12-09
3712,Raj,150,MALE,Unknown,75690,-1,Kolkata,2018-07-17
2132,Mike,62,MALE, finance,-5000,-1,Mumbai,2024-10-22
945,Sam,19,Female,Hr,-5000,20,Delhi,2020-10-22
1473,Rina,67,MALE,IT,86639,7,delhi,2020-11-20
4404,Bob,-5,FEMALE,Hr,37849,-1,Unknown,2024-07-14
1682,Sam,67,Female,Hr,-5000,-1,Mumbai,2023-04-10
2637,Chris,150,female,IT ,23926,0,Delhi,2024-09-04
249,Bob,36,Female,HR,110171,15,Unknown,2023-10-15
4416,Sara,150,Male,Finance,-5000,12,Kolkata,2023-06-10
2394,Tom,26,male,Hr,-5000,15,Chennai,2016-12-20
2368,Alice,-5,Mle,IT,-5000,14,Delhi,2021-09-20
401,John,-5,MALE, finance,-5000,-1,Kolkata,2020-12-11
1229,Arjun,150,Female,Sales,74129,8,delhi,2019-02-22
402,Sara,35,Femal,IT,92422,-1,Delhi,2019-07-24
1704,Rina,150,Mle,IT ,22227,4,Delhi,2018-01-01
385,Eva,-5,Female,Hr,89375,-1,Chennai,2021-02-20
3881,Anna,150,MALE, finance,114133,16,MUMBAI,2018-01-01
1985,Sam,59,male, finance,-5000,-1,MUMBAI,2018-05-03
1300,John,-5,male,IT ,-5000,6,Kolkata,2023-09-23
2064,Bob,45,Femal,Marketing,-5000,-1,delhi,2023-07-01
2381,Alice,-5,MALE,IT ,64555,9,Delhi,2022-07-01
694,Anna,-5,Femal,Marketing,58089,7,delhi,2017-09-15
4104,Raj,-5,FEMALE,Finance,81037,10,Kolkata,2022-09-14
472,Lisa,31,MALE,Sales,66538,-1,delhi,2024-11-27
1001,Arjun,62,male,HR,31804,-1,Unknown,2023-02-02
1014,Alice,54,MALE,HR,102689,15,Chennai,2019-07-17
2647,Rina,-5,Male,HR,-5000,-1,Mumbai,2020-03-06
4102,Neha,150,Male,IT,44225,0,Mumbai,2018-10-02
3400,Eva,51,Male,Sales,-5000,-1,Unknown,2017-12-16
2324,Eva,-5,Male,Sales,-5000,-1,Chennai,2024-12-07
475,Bob,150,Female,HR,-5000,-1,Bangalore,2017-08-05
3253,Anna,37,male, finance,45520,5,Chennai,2015-10-29
1968,Chris,-5,FEMALE, finance,30059,8,Kolkata,2016-06-16
4258,Neha,63,FEMALE,IT,64235,-1,MUMBAI,2019-11-19
380,Eva,150,male, finance,22355,6,Bangalore,2019-01-19
3200,Arjun,54,Male, finance,-5000,-1,Bangalore,2016-02-14
1438,Mike,-5,FEMALE,IT,76333,13,Unknown,2022-01-09
3976,Neha,150,male,Sales,-5000,9,Mumbai,2017-09-18
2491,John,150,Mle,Sales,-5000,-1,Chennai,2019-07-27
378,Mike,150,FEMALE,HR,26999,-1,Delhi,2021-10-16
390,Sara,150,Female,Marketing,57455,-1,Kolkata,2021-07-15
1357,Arjun,150,Femal, finance,-5000,-1,Mumbai,2024-12-20
4278,Lisa,150,FEMALE, finance,103463,-1,Mumbai,2018-04-20
175,Lisa,150,MALE,Finance,44952,5,Kolkata,2023-10-03
1158,Neha,150,Male, finance,101555,-1,Chennai,2019-06-19
965,Chris,-5,Male,Unknown,42795,9,Bangalore,2018-08-27
2964,Rina,49,Male,Marketing,-5000,13,Chennai,2022-10-18
3557,David,150,male, finance,-5000,17,MUMBAI,2022-05-31
2180,Bob,150,Femal, finance,-5000,20,Bangalore,2015-03-03
3948,Neha,150,male,Sales,-5000,-1,Mumbai,2017-10-28
1574,Tom,150,male,Sales,-5000,-1,Delhi,2024-08-01
242,Raj,46,Male,IT,-5000,-1,MUMBAI,2015-09-14
452,Eva,-5,MALE,HR,30644,-1,Delhi,2015-07-16
543,Arjun,49,female,HR,58408,10,Unknown,2019-07-29
1452,Mike,-5,Femal,Finance,-5000,-1,Kolkata,2015-03-10
4058,Chris,150,female, finance,41274,14,MUMBAI,2023-07-23
3373,Sam,54,FEMALE,IT,92805,-1,MUMBAI,2015-07-15
1319,Bob,-5,Male, finance,-5000,2,Bangalore,2017-04-10
3719,Rina,21,FEMALE,IT ,113705,-1,MUMBAI,2016-03-21
3828,Bob,45,MALE,Finance,108871,2,Delhi,2019-04-05
923,Rina,-5,MALE,Hr,-5000,-1,Unknown,2021-02-14
2826,Arjun,23,MALE,Unknown,-5000,-1,Delhi,2023-02-21
1382,David,19,Femal,Marketing,86881,-1,Kolkata,2018-03-12
434,Rina,44,female,HR,-5000,17,Chennai,2020-03-12
4094,Raj,27,Male,Finance,103763,15,Mumbai,2022-01-17
1585,Tom,-5,male,Hr,-5000,-1,Bangalore,2023-07-02
3490,Rina,150,MALE,HR,87541,-1,MUMBAI,2015-04-30
2773,Rina,-5,Male,Unknown,-5000,12,Unknown,2020-05-13
501,Arjun,47,Femal,Hr,39207,11,MUMBAI,2021-01-23
1177,Bob,58,male,Sales,-5000,10,Mumbai,2019-05-31
2999,John,-5,Mle,HR,-5000,12,Mumbai,2020-11-11
1428,Bob,52,FEMALE, finance,79863,-1,Bangalore,2019-10-28
4439,Lisa,150,Male,Finance,36629,10,Bangalore,2022-06-05
4443,Neha,150,female,Hr,58255,-1,Mumbai,2022-04-05
689,Lisa,-5,Mle,IT,-5000,-1,Chennai,2017-08-21
4457,Arjun,-5,Mle,Sales,90683,-1,Kolkata,2019-04-08
639,Bob,150,Mle,Unknown,-5000,12,MUMBAI,2020-09-02
4074,Sam,69,FEMALE,Hr,95602,15,delhi,2022-08-23
4296,John,150,male,Sales,68323,8,delhi,2023-06-22
3197,Arjun,150,FEMALE,Unknown,94605,0,Chennai,2018-02-19
4439,Raj,150,FEMALE,IT ,-5000,-1,Unknown,2021-08-28
3229,Mike,-5,female,Finance,103663,20,Kolkata,2023-11-08
3207,Rina,150,Female,IT ,73071,8,delhi,2017-02-03
4367,David,-5,male,IT ,70997,18,MUMBAI,2021-08-10
1816,Rina,150,FEMALE,HR,49301,-1,delhi,2019-02-07
211,Anna,-5,Femal,Hr,62516,-1,Unknown,2023-09-02
2354,Tom,30,MALE,Marketing,102329,16,Mumbai,2020-05-25
3967,Raj,19,FEMALE,Sales,55275,-1,Bangalore,2019-06-04
2520,Bob,-5,Mle,HR,-5000,6,Bangalore,2023-03-05
1422,Sara,55,Femal,Unknown,115399,-1,Unknown,2024-07-19
2600,Alice,150,female,Finance,111373,9,Delhi,2023-09-15
2899,Raj,-5,Female,Hr,81982,19,Unknown,2015-01-28
2226,Sara,24,FEMALE, finance,41337,-1,MUMBAI,2015-08-28
2658,Neha,-5,Mle,Marketing,59144,-1,delhi,2020-09-20
2764,Tom,150,FEMALE, finance,-5000,-1,Chennai,2020-08-18
1056,Lisa,55,Female, finance,63554,4,Delhi,2015-06-25
1278,Lisa,150,MALE,Sales,29535,4,delhi,2024-09-27
2600,Bob,29,FEMALE,IT ,82983,16,MUMBAI,2021-03-25
1493,Eva,-5,female,Hr,-5000,-1,Chennai,2020-08-08
1820,Neha,150,Mle,Marketing,-5000,4,Chennai,2019-02-09
4222,Raj,-5,MALE,HR,88921,5,Chennai,2017-02-18
516,Sam,150,male,IT,-5000,19,Delhi,2019-03-25
67,Bob,49,Femal,Marketing,84164,-1,delhi,2015-04-10
4363,Raj,-5,Femal,Hr,112558,14,Chennai,2018-12-04
3933,Chris,-5,FEMALE,Hr,-5000,15,MUMBAI,2016-09-25
268,David,150,Female,Hr,-5000,12,Mumbai,2019-05-27
435,Raj,-5,Female,Unknown,43009,14,Bangalore,2019-12-20
1780,Raj,69,FEMALE,Finance,42615,18,MUMBAI,2024-11-19
1403,Eva,-5,FEMALE,HR,-5000,7,Bangalore,2016-11-13
2664,Sara,60,MALE,IT ,-5000,-1,Mumbai,2020-06-26
3794,Anna,30,Femal,Marketing,52392,-1,Kolkata,2024-09-14
2080,Anna,150,Female,Finance,-5000,0,Chennai,2019-12-08
573,Raj,-5,MALE,Unknown,-5000,3,Unknown,2022-12-09
2678,Sam,150,MALE,Finance,39561,3,delhi,2019-06-15
445,Mike,27,Male,Marketing,-5000,-1,Unknown,2018-12-01
1726,Sara,150,FEMALE,Finance,-5000,1,Bangalore,2015-03-13
2279,Lisa,-5,Female,IT ,-5000,-1,Chennai,2017-05-10
767,John,65,male,IT ,107032,-1,Bangalore,2020-05-11
2271,Mike,150,MALE,IT,-5000,15,Bangalore,2022-09-14
4095,Bob,54,male, finance,26346,4,Bangalore,2016-10-06
968,Chris,-5,male,IT,35095,3,MUMBAI,2019-07-08
857,Sam,27,Female,IT,78522,-1,Bangalore,2017-03-21
1754,Alice,150,MALE, finance,-5000,6,Chennai,2020-02-09
2470,Eva,-5,male,HR,-5000,-1,Chennai,2018-10-12
72,David,24,female, finance,36883,18,delhi,2018-12-04
3118,Bob,150,Male,Sales,-5000,-1,Delhi,2023-09-15
797,Rina,45,male,Marketing,-5000,-1,delhi,2019-05-06
2515,Sam,29,female,HR,117340,0,Unknown,2015-08-09
3461,Eva,150,male,Unknown,-5000,8,Chennai,2021-09-19
504,Chris,150,Female, finance,75862,13,Chennai,2016-06-02
2306,Eva,-5,female,Finance,109712,-1,Delhi,2017-10-19
481,Eva,150,FEMALE, finance,-5000,-1,Kolkata,2021-12-26
532,Sara,150,FEMALE,IT ,-5000,5,Kolkata,2020-05-18
872,Sam,-5,Mle, finance,20358,1,Mumbai,2023-12-10
4213,Eva,18,Male, finance,92593,-1,MUMBAI,2018-02-05
738,Anna,-5,Male,Hr,21720,-1,Mumbai,2016-08-29
250,Eva,150,Male,Unknown,31067,16,MUMBAI,2020-01-30
833,Rina,-5,MALE,IT ,30447,-1,Kolkata,2020-07-08
2460,Mike,-5,male,HR,112283,0,MUMBAI,2017-01-14
2859,Sara,-5,Femal,Marketing,85034,6,Delhi,2018-09-29
1630,Mike,-5,male,Unknown,-5000,-1,Chennai,2015-11-20
2894,Bob,49,male,Unknown,22487,-1,MUMBAI,2019-08-27
3487,Eva,-5,Male,HR,35267,-1,Unknown,2016-05-24
2067,Alice,150,female,Sales,91287,-1,Delhi,2018-07-14
2043,Bob,36,Male,Marketing,100027,-1,Unknown,2019-06-06
4336,Anna,56,Female,Sales,-5000,-1,MUMBAI,2021-10-05
2398,Eva,-5,Female,Finance,-5000,9,Unknown,2020-05-19
2181,Rina,30,FEMALE, finance,43988,-1,Mumbai,2021-11-05
3655,John,150,female,Finance,76464,0,Unknown,2015-07-28
4224,Chris,150,male,HR,-5000,1,Delhi,2022-01-27
2126,Eva,150,Female,Sales,-5000,4,Mumbai,2019-12-26
184,Lisa,150,Male,HR,-5000,-1,Chennai,2016-10-20
986,Chris,150,MALE,Unknown,-5000,14,Chennai,2015-09-10
211,Tom,50,Femal,Unknown,-5000,2,Bangalore,2019-04-07
698,Lisa,-5,Female,HR,-5000,-1,Chennai,2021-09-23
3470,Sam,150,Femal,Unknown,107108,8,delhi,2017-07-28
966,Tom,66,Femal,HR,-5000,-1,Bangalore,2016-12-26
3994,Lisa,150,MALE,IT ,-5000,11,Unknown,2021-07-07
3262,Raj,150,Male, finance,-5000,-1,MUMBAI,2021-02-17
2037,Tom,-5,Male,Marketing,-5000,4,Unknown,2015-02-17
1253,David,-5,male,Finance,66605,-1,Kolkata,2021-01-31
4479,Sam,150,MALE,Marketing,-5000,17,Delhi,2024-11-14
3571,Sam,-5,Mle,Finance,-5000,19,MUMBAI,2015-04-01
520,Bob,35,MALE,HR,96873,11,Bangalore,2023-01-06
3338,Eva,30,Mle, finance,-5000,5,Delhi,2017-11-08
2632,Eva,-5,Male,Finance,-5000,-1,Chennai,2017-12-09
1021,Eva,-5,Male,Sales,-5000,8,MUMBAI,2019-07-05
518,Anna,150,Mle,HR,87605,8,Delhi,2024-09-18
3283,Chris,150,male,HR,55585,-1,MUMBAI,2020-10-18
857,Rina,-5,male, finance,-5000,-1,Bangalore,2022-11-02
3243,Chris,150,Femal,Marketing,110267,-1,Kolkata,2018-07-08
404,Eva,150,male,Finance,-5000,11,MUMBAI,2024-12-20
365,Sara,23,Mle,HR,75375,-1,Bangalore,2019-09-22
2576,Rina,150,male,HR,-5000,-1,Delhi,2019-04-02
3978,John,19,female,Finance,-5000,5,Kolkata,2019-03-22
3073,Tom,150,Femal, finance,-5000,-1,MUMBAI,2017-12-09
1326,John,-5,FEMALE, finance,-5000,-1,Delhi,2021-05-28
3692,Lisa,-5,MALE,Sales,86377,13,Bangalore,2024-08-11
3028,Tom,-5,Femal,Finance,103038,-1,Kolkata,2015-08-10
889,Arjun,-5,FEMALE,Sales,27038,13,Chennai,2016-04-30
1433,Sam,34,Mle, finance,-5000,-1,Chennai,2023-07-26
2589,Bob,40,Female,HR,-5000,3,delhi,2024-07-20
4124,Tom,150,Femal,IT,20802,-1,MUMBAI,2020-05-24
4052,Sam,28,male,IT ,78207,-1,Chennai,2023-01-21
3347,Tom,70,Femal,HR,39303,5,Bangalore,2020-12-05
2059,Rina,-5,FEMALE,Sales,-5000,-1,Delhi,2020-03-04
2871,Raj,-5,male,Marketing,36766,17,delhi,2024-11-07
2075,Sara,-5,Male,IT,-5000,-1,delhi,2018-03-14
3828,David,63,MALE,HR,34601,6,Unknown,2018-03-15
4402,Anna,150,Female,Unknown,-5000,6,Kolkata,2022-03-27
1363,Anna,26,MALE,Hr,-5000,5,Unknown,2018-12-19
104,Alice,67,Femal,Sales,-5000,10,Delhi,2019-05-03
1881,David,150,male,Marketing,101805,10,Kolkata,2015-02-18
293,Eva,48,Femal,Unknown,-5000,16,MUMBAI,2018-11-15
1412,Tom,-5,FEMALE,Marketing,-5000,1,delhi,2022-09-20
541,Anna,150,MALE,Unknown,112350,-1,Bangalore,2022-03-21
1011,Sam,-5,female,Hr,-5000,-1,Chennai,2024-12-03
500,Lisa,-5,male,Unknown,-5000,14,Kolkata,2019-03-24
1906,Alice,67,Femal,Marketing,-5000,4,Bangalore,2021-08-23
3683,Raj,49,MALE,HR,39785,-1,Delhi,2019-05-25
1288,Mike,150,Male,Hr,47799,4,Delhi,2024-02-26
959,John,27,male,IT,22133,-1,Unknown,2019-11-13
3109,Eva,18,Mle, finance,35951,17,Kolkata,2017-02-14
3053,Arjun,66,female,IT,114962,-1,delhi,2022-04-15
1999,Bob,150,Male,Unknown,-5000,17,Bangalore,2018-07-13
2535,Neha,-5,Female,IT,20478,-1,MUMBAI,2017-01-17
29,Sara,-5,FEMALE, finance,77348,10,Delhi,2019-11-21
3546,Arjun,-5,Female,HR,-5000,-1,Mumbai,2022-12-13
740,Rina,34,Mle,Hr,62458,-1,Unknown,2015-06-21
4283,John,150,MALE, finance,75009,9,MUMBAI,2020-12-28
3320,Raj,150,Mle,IT,89200,-1,Mumbai,2020-04-19
4335,Anna,150,Female,IT ,-5000,-1,Chennai,2019-01-26
3716,Bob,-5,Femal,IT,110860,4,Mumbai,2016-06-27
3536,Sara,150,male, finance,-5000,2,delhi,2016-07-24
597,Chris,-5,FEMALE,HR,-5000,-1,Mumbai,2022-07-11
1131,Anna,-5,male,HR,32657,8,MUMBAI,2016-07-18
3570,Tom,27,male,Unknown,63813,14,Kolkata,2023-02-01
3002,Tom,24,FEMALE,Marketing,-5000,-1,MUMBAI,2023-09-28
4144,Sam,150,male,Finance,-5000,0,Delhi,2015-09-17
3272,Rina,-5,Femal,Marketing,-5000,5,Chennai,2018-02-14
3851,Raj,48,FEMALE,Marketing,20662,-1,Chennai,2016-10-21
2145,Chris,31,male, finance,-5000,-1,Delhi,2020-05-26
540,Alice,-5,Male,HR,-5000,0,Unknown,2024-12-07
895,Bob,36,Femal,HR,117980,11,Unknown,2015-08-07
1116,Mike,18,Mle,HR,-5000,0,Unknown,2017-11-16
710,Lisa,150,FEMALE,Marketing,49753,-1,MUMBAI,2021-08-26
1748,Neha,38,female,Marketing,81894,13,Chennai,2020-04-26
1657,Lisa,150,Female,Sales,115073,-1,delhi,2015-07-05
1260,Sara,150,Femal,Sales,109732,-1,Kolkata,2017-05-23
2949,Chris,150,MALE,IT ,-5000,16,MUMBAI,2024-08-31
2237,Neha,150,Femal,Unknown,45396,-1,Bangalore,2021-02-19
2488,Raj,36,Femal,Marketing,73201,17,delhi,2018-09-30
435,Chris,-5,female,IT,-5000,-1,delhi,2015-11-24
2984,Arjun,26,male,IT,97865,-1,delhi,2016-03-14
349,Anna,150,female,IT,107304,7,Mumbai,2016-02-15
3791,Arjun,150,Male,Finance,-5000,-1,Delhi,2022-09-13
1452,Raj,56,Femal,IT ,-5000,8,Chennai,2015-01-03
678,Sam,-5,FEMALE,IT ,27801,-1,Delhi,2015-11-20
2618,Eva,37,male,IT ,-5000,-1,Delhi,2019-11-30
2315,Alice,-5,Female,Unknown,112298,-1,Delhi,2018-12-20
3000,John,150,Female,IT,-5000,9,Kolkata,2023-09-01
100,Mike,150,Female,IT,-5000,4,Bangalore,2019-10-21
374,Lisa,20,female,HR,-5000,19,delhi,2018-11-18
1996,Sara,150,FEMALE,Finance,-5000,12,Delhi,2015-08-31
3339,Anna,150,Male,IT,-5000,17,Mumbai,2021-02-17
3170,Chris,-5,Male,Sales,-5000,4,Bangalore,2021-05-24
2368,Lisa,150,FEMALE,Sales,22688,-1,Unknown,2019-03-25
1288,David,36,MALE,Finance,-5000,0,Unknown,2017-05-20
3109,David,32,Femal,Finance,57469,-1,Chennai,2021-07-12
501,Raj,150,male,Sales,-5000,10,Mumbai,2015-03-04
262,Alice,-5,Male,IT ,52018,-1,Kolkata,2017-09-22
115,Sam,23,Femal, finance,78205,4,Kolkata,2022-08-10
2741,Chris,150,Mle,IT ,94133,2,MUMBAI,2018-06-30
